dataset,algorithm,platformId,runId,memoryUsage,MemTotal,MemFree,node,timeIndex,phase
DGS,DT,0,1,0.8655940034050228,65451544,8797080,2,2,train
DGS,DT,0,2,0.8250256235251309,65451572,11452348,0,3,train
DGS,DT,0,2,0.823322135028323,65451572,11563844,0,2,train
DGS,DT,0,2,0.8200106790406806,65451572,11780584,0,1,train
DGS,DT,0,2,0.8200122068878651,65451572,11780484,0,0,train
DGS,DT,0,1,0.8248681330373547,65451572,11462656,0,4,train
DGS,DT,0,1,0.8247207874548834,65451572,11472300,0,3,train
DGS,DT,0,1,0.8241441779274606,65451572,11510040,0,2,train
DGS,DT,0,1,0.819746605933315,65451572,11797868,0,1,train
DGS,DT,0,1,0.8197471559583015,65451572,11797832,0,0,train
DGS,DT,0,0,0.8283794925506144,65451572,11232832,0,5,test
DGS,DT,0,0,0.824600820893958,65451572,11480152,0,4,train
DGS,DT,0,0,0.8244667981389354,65451572,11488924,0,3,train
DGS,DT,0,0,0.8238411141599471,65451572,11529876,0,2,train
DGS,DT,0,0,0.8194915165673943,65451572,11814564,0,1,train
DGS,DT,0,2,0.825001300197954,65451572,11453940,0,4,train
DGS,DT,0,0,0.8194924943895924,65451572,11814500,0,0,train
DGS,DT,0,0,0.8297977508368634,65451544,11140000,3,1,train
DGS,DT,0,0,0.8342964071252468,65451544,10845556,3,2,train
DGS,DT,0,0,0.841998838102276,65451544,10341420,3,3,train
DGS,DT,0,0,0.84440629849771,65451544,10183848,3,4,train
DGS,DT,0,0,0.8453033896343225,65451544,10125132,3,5,test
DGS,DT,0,1,0.8259349237047792,65451544,11392828,3,0,train
DGS,DT,0,1,0.8301377886517085,65451544,11117744,3,1,train
DGS,DT,0,1,0.8344685650196426,65451544,10834288,3,2,train
DGS,DT,0,1,0.8423303810831414,65451544,10319720,3,3,train
DGS,DT,0,1,0.8447521421343399,65451544,10161212,3,4,train
DGS,DT,0,2,0.8262007081146933,65451544,11375432,3,0,train
DGS,DT,0,2,0.8299007888950641,65451544,11133256,3,1,train
DGS,DT,0,2,0.8345646972056152,65451544,10827996,3,2,train
DGS,DT,0,2,0.842571475471992,65451544,10303940,3,3,train
DGS,DT,0,0,0.8256696893200869,65451544,11410188,3,0,train
DGS,DT,0,2,0.8449312670148774,65451544,10149488,3,4,train
DGS,DT,0,2,0.8249892607621403,65451572,11454728,0,5,test
DGS,DT,0,2,0.8664873054789968,65451544,8738612,2,4,train
DGS,DT,0,0,0.8505409131372057,65451544,9782328,1,2,train
DGS,DT,0,0,0.8512979922979357,65451544,9732776,1,3,train
DGS,DT,0,0,0.8512709188342448,65451544,9734548,1,4,train
DGS,DT,0,0,0.851262546228092,65451544,9735096,1,5,test
DGS,DT,0,1,0.8461619178915015,65451544,10068940,1,0,train
DGS,DT,0,1,0.8461599011323553,65451544,10069072,1,1,train
DGS,DT,0,1,0.8497178920637839,65451544,9836196,1,2,train
DGS,DT,0,1,0.8515439757998681,65451544,9716676,1,3,train
DGS,DT,0,1,0.8515041295282507,65451544,9719284,1,4,train
DGS,DT,0,2,0.8464000788125029,65451544,10053352,1,0,train
DGS,DT,0,2,0.8463929895985342,65451544,10053816,1,1,train
DGS,DT,0,2,0.8499132121314051,65451544,9823412,1,2,train
DGS,DT,0,2,0.8518463063300692,65451544,9696888,1,3,train
DGS,DT,0,2,0.8518144048672098,65451544,9698976,1,4,train
DGS,DT,0,2,0.870233771719732,65451544,8493400,2,5,test
DGS,DT,0,2,0.85180694896976,65451544,9699464,1,5,test
DGS,DT,0,0,0.8601924501582423,65451544,9150620,2,1,train
DGS,DT,0,0,0.8648852042359765,65451544,8843472,2,2,train
DGS,DT,0,0,0.8660705085887661,65451544,8765892,2,3,train
DGS,DT,0,0,0.8660543134016824,65451544,8766952,2,4,train
