dataset,algorithm,platformId,runId,CpuUsage,node,timeIndex,phase
DGS,DT,0,1,0.25948592411260707,2,2,train
DGS,DT,0,2,0.10237203495630463,0,3,train
DGS,DT,0,2,0.21936274509803927,0,2,train
DGS,DT,0,2,0.0024875621890547706,0,1,train
DGS,DT,0,2,0.12472803241985321,0,0,train
DGS,DT,0,1,0.027363184079602032,0,4,train
DGS,DT,0,1,0.07711442786069654,0,3,train
DGS,DT,0,1,0.2533659730722155,0,2,train
DGS,DT,0,1,0.0,0,1,train
DGS,DT,0,1,0.12472768327530837,0,0,train
DGS,DT,0,0,0.22126081582200258,0,5,test
DGS,DT,0,0,0.019950124688279284,0,4,train
DGS,DT,0,0,0.08684863523573207,0,3,train
DGS,DT,0,0,0.25669099756691,0,2,train
DGS,DT,0,0,0.0012453300124533053,0,1,train
DGS,DT,0,2,0.007425742574257432,0,4,train
DGS,DT,0,0,0.12472736205703773,0,0,train
DGS,DT,0,0,0.2667493796526055,3,1,train
DGS,DT,0,0,0.5141104294478527,3,2,train
DGS,DT,0,0,0.5159705159705159,3,3,train
DGS,DT,0,0,0.37046004842615005,3,4,train
DGS,DT,0,0,0.1873449131513648,3,5,test
DGS,DT,0,1,0.3167596159661299,3,0,train
DGS,DT,0,1,0.26790123456790127,3,1,train
DGS,DT,0,1,0.5085365853658536,3,2,train
DGS,DT,0,1,0.5407407407407407,3,3,train
DGS,DT,0,1,0.3683559950556242,3,4,train
DGS,DT,0,2,0.3167591296455695,3,0,train
DGS,DT,0,2,0.2712895377128953,3,1,train
DGS,DT,0,2,0.5049019607843137,3,2,train
DGS,DT,0,2,0.5233990147783253,3,3,train
DGS,DT,0,0,0.31676006303185844,3,0,train
DGS,DT,0,2,0.371638141809291,3,4,train
DGS,DT,0,2,0.003722084367245637,0,5,test
DGS,DT,0,2,0.009975062344139696,2,4,train
DGS,DT,0,0,0.23856613102595803,1,2,train
DGS,DT,0,0,0.10024752475247524,1,3,train
DGS,DT,0,0,0.003731343283582045,1,4,train
DGS,DT,0,0,0.002481389578163795,1,5,test
DGS,DT,0,1,0.12449162053430662,1,0,train
DGS,DT,0,1,0.0012437810945273853,1,1,train
DGS,DT,0,1,0.21098626716604238,1,2,train
DGS,DT,0,1,0.125,1,3,train
DGS,DT,0,1,0.004968944099378869,1,4,train
DGS,DT,0,2,0.1244918533607039,1,0,train
DGS,DT,0,2,0.0012453300124533053,1,1,train
DGS,DT,0,2,0.20345252774352648,1,2,train
DGS,DT,0,2,0.12871287128712874,1,3,train
DGS,DT,0,2,0.006203473945409432,1,4,train
DGS,DT,0,2,0.25490196078431376,2,5,test
DGS,DT,0,2,0.0,1,5,test
DGS,DT,0,0,0.0,2,1,train
DGS,DT,0,0,0.25212121212121213,2,2,train
DGS,DT,0,0,0.11220715166461159,2,3,train
DGS,DT,0,0,0.006188118811881194,2,4,train
DGS,DT,0,0,0.006172839506172867,2,5,test
DGS,DT,0,1,0.13563439311423442,2,0,train
DGS,DT,0,1,0.0012437810945273853,2,1,train
DGS,DT,0,0,0.0,1,1,train
DGS,DT,0,1,0.13602941176470584,2,3,train
DGS,DT,0,1,0.007416563658838027,2,4,train
DGS,DT,0,2,0.13563457073132712,2,0,train
DGS,DT,0,2,0.002484472049689489,2,1,train
DGS,DT,0,2,0.2193308550185874,2,2,train
DGS,DT,0,2,0.12345679012345678,2,3,train
DGS,DT,0,0,0.1356343235967984,2,0,train
DGS,DT,0,2,0.22318125770653519,3,5,test
DGS,DT,0,0,0.12449135407518597,1,0,train
DGS,DT,1,1,0.07495210220130531,2,0,train
DGS,DT,1,0,0.4134146341463415,3,2,train
DGS,DT,1,0,0.25154130702836014,3,3,train
DGS,DT,1,0,0.33374536464771315,3,4,train
DGS,DT,1,1,0.3118984223014487,3,0,train
DGS,DT,1,1,0.2857142857142857,3,1,train
DGS,DT,1,1,0.37132352941176466,3,2,train
DGS,DT,1,1,0.2422360248447205,3,3,train
DGS,DT,1,1,0.332089552238806,3,4,train
DGS,DT,1,2,0.3118968788948935,3,0,train
DGS,DT,1,2,0.2843137254901961,3,1,train
DGS,DT,1,2,0.38048780487804884,3,2,train
DGS,DT,1,2,0.2667478684531059,3,3,train
DGS,DT,1,0,0.2762836185819071,3,1,train
DGS,DT,1,2,0.3447015834348356,3,4,train
DGS,DT,1,2,0.0,0,3,train
DGS,DT,1,2,0.001242236024844745,0,2,train
DGS,DT,1,2,0.0012453300124533053,0,1,train
DGS,DT,1,2,0.06861350518162468,0,0,train
DGS,DT,1,1,0.003726708074534124,0,4,train
DGS,DT,1,1,0.002481389578163795,0,3,train
DGS,DT,1,1,0.0,0,2,train
DGS,DT,1,1,0.0012453300124533053,0,1,train
DGS,DT,1,1,0.06861849788068862,0,0,train
DGS,DT,1,0,0.0024906600249066106,0,4,train
DGS,DT,1,0,0.001242236024844745,0,3,train
DGS,DT,1,0,0.001242236024844745,0,2,train
DGS,DT,1,2,0.0024906600249066106,0,4,train
DGS,DT,1,0,0.0,0,1,train
DGS,DT,1,0,0.31189999116772216,3,0,train
DGS,DT,1,2,0.002481389578163795,1,3,train
DGS,DT,1,0,0.07493658959921823,2,0,train
DGS,DT,1,0,0.0012437810945273853,2,1,train
DGS,DT,1,0,0.2621359223300971,2,2,train
DGS,DT,1,0,0.08333333333333337,2,3,train
DGS,DT,1,0,0.07407407407407407,2,4,train
DGS,DT,1,1,0.001242236024844745,2,1,train
DGS,DT,1,1,0.25398773006134967,2,2,train
DGS,DT,1,1,0.10272277227722773,2,3,train
DGS,DT,1,1,0.0705445544554455,2,4,train
DGS,DT,1,2,0.07496725714319707,2,0,train
DGS,DT,1,2,0.006188118811881194,2,1,train
DGS,DT,1,2,0.2644526445264453,2,2,train
DGS,DT,1,2,0.0024875621890547706,1,4,train
DGS,DT,1,2,0.12222222222222225,2,3,train
DGS,DT,1,0,0.06898126372702786,1,0,train
DGS,DT,1,0,0.0012437810945273853,1,1,train
DGS,DT,1,0,0.0,1,3,train
DGS,DT,1,0,0.0012453300124533053,1,4,train
DGS,DT,1,1,0.06897620894764522,1,0,train
DGS,DT,1,1,0.0,1,1,train
DGS,DT,1,1,0.001240694789081842,1,2,train
DGS,DT,1,1,0.002481389578163795,1,3,train
DGS,DT,1,1,0.0024875621890547706,1,4,train
DGS,DT,1,2,0.06897126392602558,1,0,train
DGS,DT,1,2,0.0012437810945273853,1,1,train
DGS,DT,1,2,0.001242236024844745,1,2,train
DGS,DT,1,2,0.06583850931677017,2,4,train
DGS,DT,1,0,0.06862359357593051,0,0,train
DGS,DT,1,0,0.002484472049689489,1,2,train
DGS,DT,2,1,0.0024875621890547706,1,1,train
DGS,DT,2,2,0.2909535452322738,3,3,train
DGS,DT,2,2,0.41696969696969705,3,2,train
DGS,DT,2,2,0.2822085889570553,3,1,train
DGS,DT,2,2,0.3119015333400933,3,0,train
DGS,DT,2,0,0.0,0,2,train
DGS,DT,2,1,0.05955334987593052,1,4,train
DGS,DT,2,2,0.06897046528786764,1,0,train
DGS,DT,2,2,0.0012437810945273853,1,1,train
DGS,DT,2,2,0.23945409429280398,1,2,train
DGS,DT,2,2,0.09045848822800495,1,3,train
DGS,DT,2,0,0.002484472049689489,0,3,train
DGS,DT,2,0,0.0012453300124533053,0,4,test
DGS,DT,2,1,0.06863378621662007,0,0,train
DGS,DT,2,1,0.0012453300124533053,0,1,train
DGS,DT,2,1,0.001240694789081842,0,2,train
DGS,DT,2,0,0.06895091265060947,1,0,train
DGS,DT,2,0,0.0012437810945273853,1,1,train
DGS,DT,2,0,0.252760736196319,1,2,train
DGS,DT,2,0,0.09305210918114148,1,3,train
DGS,DT,2,2,0.0012453300124533053,1,4,train
DGS,DT,2,0,0.0012437810945273853,1,4,test
DGS,DT,2,1,0.06896019740800473,1,0,train
DGS,DT,2,1,0.2460220318237453,1,2,train
DGS,DT,2,1,0.09429280397022331,1,3,train
DGS,DT,2,2,0.003726708074534124,0,4,train
DGS,DT,2,2,0.001240694789081842,0,3,train
DGS,DT,2,2,0.0,0,2,train
DGS,DT,2,2,0.0012437810945273853,0,1,train
DGS,DT,2,2,0.06862870408872124,0,0,train
DGS,DT,2,2,0.34615384615384603,3,4,train
DGS,DT,2,1,0.004962779156327589,0,4,train
DGS,DT,2,2,0.060945273631840775,2,4,train
