dataset,algorithm,platformId,runId,CpuUsage,node,timeIndex,phase
DHG,KM,0,1,0.36194029850746284,2,48,train
DHG,KM,0,0,0.006195786864931829,0,4,train
DHG,KM,0,0,0.11166253101736977,0,3,train
DHG,KM,0,0,0.21525215252152521,0,2,train
DHG,KM,0,0,0.001242236024844745,0,1,train
DHG,KM,0,0,0.021102593235611918,0,0,train
DHG,KM,0,0,0.25985096296971694,3,0,train
DHG,KM,0,0,0.2813641900121803,3,1,train
DHG,KM,0,0,0.49200492004920043,3,2,train
DHG,KM,0,0,0.5528255528255529,3,3,train
DHG,KM,0,0,0.35214723926380365,3,4,train
DHG,KM,0,0,0.3064713064713065,3,5,train
DHG,KM,0,0,0.3275648949320148,3,6,train
DHG,KM,0,0,0.5772558714462299,3,7,train
DHG,KM,0,0,0.5422885572139303,3,8,train
DHG,KM,0,0,0.5526315789473685,3,9,train
DHG,KM,0,0,0.5646173149309912,3,10,train
DHG,KM,0,0,0.5329192546583851,3,11,train
DHG,KM,0,0,0.5402726146220571,3,12,train
DHG,KM,0,0,0.5356695869837297,3,13,train
DHG,KM,0,0,0.5340768277571252,3,14,train
DHG,KM,0,0,0.529192546583851,3,15,train
DHG,KM,0,0,0.003722084367245637,0,5,train
DHG,KM,0,0,0.5682382133995036,3,16,train
DHG,KM,0,0,0.14919852034525286,0,6,train
DHG,KM,0,0,0.38101109741060424,0,8,train
DHG,KM,0,0,0.2164179104477612,0,29,train
DHG,KM,0,0,0.21013597033374531,0,28,train
DHG,KM,0,0,0.1893564356435643,0,27,train
DHG,KM,0,0,0.16273291925465838,0,26,train
DHG,KM,0,0,0.1650124069478907,0,25,train
DHG,KM,0,0,0.15162907268170422,0,24,train
DHG,KM,0,0,0.17206982543640906,0,23,train
DHG,KM,0,0,0.23456790123456803,0,22,train
DHG,KM,0,0,0.2207151664611591,0,21,train
DHG,KM,0,0,0.24250000000000005,0,20,train
DHG,KM,0,0,0.1896984924623116,0,19,train
DHG,KM,0,0,0.22648514851485144,0,18,train
DHG,KM,0,0,0.2092154420921544,0,17,train
DHG,KM,0,0,0.2413366336633664,0,16,train
DHG,KM,0,0,0.2193308550185874,0,15,train
DHG,KM,0,0,0.17719950433705076,0,14,train
DHG,KM,0,0,0.18641975308641978,0,13,train
DHG,KM,0,0,0.19678217821782173,0,12,train
DHG,KM,0,0,0.20625000000000004,0,11,train
DHG,KM,0,0,0.19975031210986274,0,10,train
DHG,KM,0,0,0.22540473225404728,0,9,train
DHG,KM,0,0,0.3622828784119106,0,7,train
DHG,KM,0,0,0.5217932752179328,3,17,train
DHG,KM,0,0,0.5257214554579673,3,18,train
DHG,KM,0,0,0.5540372670807454,3,19,train
DHG,KM,0,0,0.520496894409938,3,46,train
DHG,KM,0,0,0.5229813664596275,3,47,train
DHG,KM,0,0,0.536828963795256,3,48,train
DHG,KM,0,0,0.524223602484472,3,49,train
DHG,KM,0,0,0.5714285714285714,3,50,train
DHG,KM,0,0,0.5341614906832297,3,51,train
DHG,KM,0,0,0.5193508114856429,3,52,train
DHG,KM,0,0,0.5225,3,53,train
DHG,KM,0,0,0.5236907730673317,3,54,train
DHG,KM,0,0,0.5187032418952618,3,55,train
DHG,KM,0,0,0.5230961298377028,3,56,train
DHG,KM,0,0,0.5236318407960199,3,57,train
DHG,KM,0,0,0.5217391304347826,3,58,train
DHG,KM,0,0,0.445273631840796,3,59,train
DHG,KM,0,0,0.027812895069532217,3,60,train
DHG,KM,0,0,0.03266331658291455,3,61,train
DHG,KM,0,0,0.046077210460772074,3,62,train
DHG,KM,0,0,0.11823899371069178,3,63,train
DHG,KM,0,0,0.6133828996282528,3,64,train
DHG,KM,0,0,0.5230961298377028,3,65,train
DHG,KM,0,0,0.5285359801488834,3,66,train
DHG,KM,0,0,0.5280898876404493,3,45,train
DHG,KM,0,0,0.5230386052303859,3,44,train
DHG,KM,0,0,0.5169385194479297,3,43,train
DHG,KM,0,0,0.5621079046424089,3,42,train
DHG,KM,0,0,0.5302843016069222,3,20,train
DHG,KM,0,0,0.5261845386533666,3,21,train
DHG,KM,0,0,0.5475,3,22,train
DHG,KM,0,0,0.528976572133169,3,23,train
DHG,KM,0,0,0.5324189526184537,3,24,train
DHG,KM,0,0,0.5529265255292654,3,25,train
DHG,KM,0,0,0.5217391304347826,3,26,train
DHG,KM,0,0,0.530209617755857,3,27,train
DHG,KM,0,0,0.53375,3,28,train
DHG,KM,0,0,0.520702634880803,3,29,train
DHG,KM,0,0,0.2012422360248447,0,30,train
DHG,KM,0,0,0.5409429280397022,3,30,train
DHG,KM,0,0,0.5386533665835411,3,32,train
DHG,KM,0,0,0.5366459627329192,3,33,train
DHG,KM,0,0,0.5236907730673317,3,34,train
DHG,KM,0,0,0.5211970074812968,3,35,train
DHG,KM,0,0,0.5575,3,36,train
DHG,KM,0,0,0.5438813349814585,3,37,train
DHG,KM,0,0,0.5278810408921933,3,38,train
DHG,KM,0,0,0.5390334572490708,3,39,train
DHG,KM,0,0,0.5224438902743143,3,40,train
DHG,KM,0,0,0.5193508114856429,3,41,train
DHG,KM,0,0,0.5339195979899498,3,31,train
DHG,KM,0,0,0.1927409261576971,0,31,train
DHG,KM,0,0,0.16917293233082714,0,32,train
DHG,KM,0,0,0.22125,0,33,train
DHG,KM,0,1,0.26263871763255237,0,15,train
DHG,KM,0,1,0.2350746268656716,0,14,train
DHG,KM,0,1,0.262111801242236,0,13,train
DHG,KM,0,1,0.22358722358722358,0,12,train
DHG,KM,0,1,0.19135802469135801,0,11,train
DHG,KM,0,1,0.18726591760299627,0,10,train
DHG,KM,0,1,0.2321867321867321,0,9,train
DHG,KM,0,1,0.3950617283950617,0,8,train
DHG,KM,0,1,0.32382133995037216,0,7,train
DHG,KM,0,1,0.12995049504950495,0,6,train
DHG,KM,0,1,0.002484472049689489,0,5,train
DHG,KM,0,1,0.006195786864931829,0,4,train
DHG,KM,0,1,0.16770186335403725,0,3,train
DHG,KM,0,1,0.20223325062034725,0,2,train
DHG,KM,0,1,0.0012437810945273853,0,1,train
DHG,KM,0,1,0.02117651892168848,0,0,train
DHG,KM,0,0,0.16813048933500624,0,89,test
DHG,KM,0,0,0.1925,0,88,test
DHG,KM,0,0,0.2343558282208589,0,87,test
DHG,KM,0,0,0.26966292134831465,0,86,test
DHG,KM,0,0,0.253731343283582,0,85,test
DHG,KM,0,1,0.23845193508114856,0,16,train
DHG,KM,0,1,0.19472361809045224,0,17,train
DHG,KM,0,1,0.19530284301606926,0,18,train
DHG,KM,0,1,0.21739130434782608,0,19,train
DHG,KM,0,1,0.2093862815884477,0,41,train
DHG,KM,0,1,0.1691542288557214,0,40,train
DHG,KM,0,1,0.22981366459627328,0,39,train
DHG,KM,0,1,0.22208436724565764,0,38,train
DHG,KM,0,1,0.15980024968789008,0,37,train
DHG,KM,0,1,0.24875000000000003,0,36,train
DHG,KM,0,1,0.253731343283582,0,35,train
DHG,KM,0,1,0.23470661672908866,0,34,train
DHG,KM,0,1,0.1979949874686717,0,33,train
DHG,KM,0,1,0.2248447204968944,0,32,train
DHG,KM,0,0,0.15809284818067762,0,84,test
DHG,KM,0,1,0.22815533980582534,0,31,train
DHG,KM,0,1,0.2683229813664596,0,29,train
DHG,KM,0,1,0.2007528230865746,0,28,train
DHG,KM,0,1,0.23470661672908866,0,27,train
DHG,KM,0,1,0.1851385390428212,0,26,train
DHG,KM,0,1,0.16498740554156163,0,25,train
DHG,KM,0,1,0.186799501867995,0,24,train
DHG,KM,0,1,0.17794486215538854,0,23,train
DHG,KM,0,1,0.23910336239103358,0,22,train
DHG,KM,0,1,0.1842751842751843,0,21,train
DHG,KM,0,1,0.21668742216687428,0,20,train
DHG,KM,0,1,0.25214198286413714,0,30,train
DHG,KM,0,0,0.5556946182728411,3,67,train
DHG,KM,0,0,0.1915945611866502,0,83,test
DHG,KM,0,0,0.2726146220570013,0,81,test
DHG,KM,0,0,0.20817843866171004,0,54,train
DHG,KM,0,0,0.20935960591133007,0,53,train
DHG,KM,0,0,0.1923076923076923,0,52,train
DHG,KM,0,0,0.2092154420921544,0,51,train
DHG,KM,0,0,0.23325062034739452,0,50,train
DHG,KM,0,0,0.21517412935323393,0,49,train
DHG,KM,0,0,0.1893564356435643,0,48,train
DHG,KM,0,0,0.15900621118012426,0,47,train
DHG,KM,0,0,0.1817058096415327,0,46,train
DHG,KM,0,0,0.1741293532338308,0,45,train
DHG,KM,0,0,0.2186335403726708,0,44,train
DHG,KM,0,0,0.18271604938271602,0,43,train
DHG,KM,0,0,0.2316313823163139,0,42,train
DHG,KM,0,0,0.19698870765370127,0,41,train
DHG,KM,0,0,0.15920398009950257,0,40,train
DHG,KM,0,0,0.1675,0,39,train
DHG,KM,0,0,0.17336683417085433,0,38,train
DHG,KM,0,0,0.17698019801980197,0,37,train
DHG,KM,0,0,0.18337408312958442,0,36,train
DHG,KM,0,0,0.22521419828641379,0,35,train
DHG,KM,0,0,0.25802469135802464,0,34,train
DHG,KM,0,0,0.2406015037593985,0,55,train
DHG,KM,0,0,0.19901112484548825,0,56,train
DHG,KM,0,0,0.186881188118812,0,57,train
DHG,KM,0,0,0.21836228287841186,0,58,train
DHG,KM,0,0,0.2088998763906057,0,80,test
DHG,KM,0,0,0.18407960199004983,0,79,test
DHG,KM,0,0,0.19306930693069302,0,78,test
DHG,KM,0,0,0.2114914425427873,0,77,test
DHG,KM,0,0,0.19523809523809518,0,76,test
DHG,KM,0,0,0.19390243902439014,0,75,train
DHG,KM,0,0,0.16666666666666663,0,74,train
DHG,KM,0,0,0.16749379652605456,0,73,train
DHG,KM,0,0,0.2200488997555013,0,72,train
DHG,KM,0,0,0.17560975609756105,0,71,train
DHG,KM,0,0,0.22360248447204967,0,82,test
DHG,KM,0,0,0.17374999999999996,0,70,train
DHG,KM,0,0,0.14893617021276595,0,68,train
DHG,KM,0,0,0.1806775407779172,0,67,train
DHG,KM,0,0,0.17487684729064035,0,66,train
DHG,KM,0,0,0.18204488778054861,0,65,train
DHG,KM,0,0,0.4059775840597758,0,64,train
DHG,KM,0,0,0.20973782771535576,0,63,train
DHG,KM,0,0,0.21019900497512434,0,62,train
DHG,KM,0,0,0.1902377972465582,0,61,train
DHG,KM,0,0,0.2092154420921544,0,60,train
DHG,KM,0,0,0.25062034739454103,0,59,train
DHG,KM,0,0,0.25123762376237624,0,69,train
DHG,KM,0,1,0.18102372034956304,0,42,train
DHG,KM,0,0,0.5236318407960199,3,68,train
DHG,KM,0,0,0.5607008760951189,3,70,train
DHG,KM,0,2,0.5316770186335404,3,18,train
DHG,KM,0,2,0.5403726708074535,3,19,train
DHG,KM,0,2,0.5407779171894604,3,20,train
DHG,KM,0,2,0.5395232120451693,3,21,train
DHG,KM,0,2,0.53,3,22,train
DHG,KM,0,2,0.5298507462686568,3,23,train
DHG,KM,0,2,0.60375,3,24,train
DHG,KM,0,2,0.5205479452054795,3,25,train
DHG,KM,0,2,0.5219023779724656,3,26,train
DHG,KM,0,2,0.5579078455790785,3,27,train
DHG,KM,0,2,0.5205479452054795,3,28,train
DHG,KM,0,2,0.5225563909774436,3,29,train
DHG,KM,0,2,0.547945205479452,3,30,train
