dataset,algorithm,platformId,runId,CpuUsage,node,timeIndex,phase
DGS,BLR,0,1,0.008652657601977753,2,4,train
DGS,BLR,0,0,0.3050430504305043,2,6,train
DGS,BLR,0,0,0.22318125770653519,2,5,train
DGS,BLR,0,0,0.31722447137646786,3,0,train
DGS,BLR,0,0,0.279322853688029,3,1,train
DGS,BLR,0,0,0.48783454987834546,3,2,train
DGS,BLR,0,0,0.5694956949569496,3,3,train
DGS,BLR,0,0,0.3783454987834551,3,4,train
DGS,BLR,0,0,0.1884236453201971,3,5,train
DGS,BLR,0,0,0.12716049382716055,3,6,train
DGS,BLR,0,1,0.3172242319393177,3,0,train
DGS,BLR,0,1,0.2739393939393939,3,1,train
DGS,BLR,0,1,0.5012224938875304,3,2,train
DGS,BLR,0,1,0.5321782178217822,3,3,train
DGS,BLR,0,1,0.37014563106796117,3,4,train
DGS,BLR,0,1,0.2207151664611591,3,5,train
DGS,BLR,0,1,0.12842892768079806,3,6,train
DGS,BLR,0,2,0.3172240543213706,3,0,train
DGS,BLR,0,2,0.27083333333333337,3,1,train
DGS,BLR,0,2,0.49569495694956944,3,2,train
DGS,BLR,0,2,0.5587144622991347,3,3,train
DGS,BLR,0,2,0.3756097560975611,3,4,train
DGS,BLR,0,2,0.2201722017220173,3,5,train
DGS,BLR,0,2,0.12222222222222225,3,6,train
DGS,BLR,0,0,0.007425742574257432,2,4,train
DGS,BLR,0,0,0.13177339901477836,2,3,train
DGS,BLR,0,0,0.22168087697929356,2,2,train
DGS,BLR,0,0,0.0037037037037036535,2,1,train
DGS,BLR,0,1,0.12522227533972227,2,0,train
DGS,BLR,0,1,0.002481389578163795,2,1,train
DGS,BLR,0,1,0.20515970515970516,2,2,train
DGS,BLR,0,1,0.13399503722084372,2,3,train
DGS,BLR,0,0,0.20398009950248752,0,2,train
DGS,BLR,0,0,0.15822002472187893,0,3,train
DGS,BLR,0,0,0.004968944099378869,0,4,train
DGS,BLR,0,0,0.0,0,5,train
DGS,BLR,0,0,0.13235294117647053,0,6,train
DGS,BLR,0,1,0.11376120316212092,0,0,train
DGS,BLR,0,1,0.001242236024844745,0,1,train
DGS,BLR,0,1,0.19029850746268662,0,2,train
DGS,BLR,0,1,0.1270236612702365,0,3,train
DGS,BLR,0,1,0.004962779156327589,0,4,train
DGS,BLR,0,1,0.002484472049689489,0,5,train
DGS,BLR,0,1,0.11567164179104474,0,6,train
DGS,BLR,0,2,0.11376154979054627,0,0,train
DGS,BLR,0,0,0.12522206400388414,2,0,train
DGS,BLR,0,2,0.001242236024844745,0,1,train
DGS,BLR,0,2,0.12113720642768856,0,3,train
DGS,BLR,0,2,0.003726708074534124,0,4,train
DGS,BLR,0,2,0.002484472049689489,0,5,train
DGS,BLR,0,2,0.11728395061728392,0,6,train
DGS,BLR,0,2,0.12561576354679804,2,6,train
DGS,BLR,0,2,0.004938271604938316,2,5,train
DGS,BLR,0,2,0.006188118811881194,2,4,train
DGS,BLR,0,2,0.19605425400739826,2,3,train
DGS,BLR,0,2,0.20049504950495048,2,2,train
DGS,BLR,0,2,0.0012391573729864105,2,1,train
DGS,BLR,0,2,0.12522243588234505,2,0,train
DGS,BLR,0,1,0.1089108910891089,2,6,train
DGS,BLR,0,1,0.002478314745972709,2,5,train
DGS,BLR,0,2,0.19702602230483268,0,2,train
DGS,BLR,0,0,0.001242236024844745,0,1,train
DGS,BLR,0,0,0.11376088918336848,0,0,train
DGS,BLR,0,0,0.004950495049504955,1,5,train
DGS,BLR,0,1,0.1987654320987654,1,2,train
DGS,BLR,0,1,0.0,1,1,train
DGS,BLR,0,1,0.11388057800858985,1,0,train
DGS,BLR,0,0,0.12189054726368155,1,6,train
DGS,BLR,0,0,0.0024906600249066106,1,4,train
DGS,BLR,0,0,0.1364764267990074,1,3,train
DGS,BLR,0,0,0.20195838433292532,1,2,train
DGS,BLR,0,0,0.0,1,1,train
DGS,BLR,0,1,0.18865598027127006,1,3,train
DGS,BLR,0,0,0.1138799996802591,1,0,train
DGS,BLR,0,1,0.21226993865030674,1,5,train
DGS,BLR,0,1,0.3183475091130013,1,6,train
DGS,BLR,0,2,0.11388101231009473,1,0,train
DGS,BLR,0,2,0.0,1,1,train
DGS,BLR,0,2,0.1985203452527744,1,2,train
DGS,BLR,0,1,0.004968944099378869,1,4,train
DGS,BLR,0,2,0.13985148514851484,1,3,train
DGS,BLR,0,2,0.008663366336633671,1,4,train
DGS,BLR,0,2,0.20817843866171004,1,5,train
DGS,BLR,0,2,0.249079754601227,1,6,train
DGS,BLR,1,0,0.08054522924411402,2,3,train
DGS,BLR,1,0,0.2796610169491525,2,2,train
DGS,BLR,1,0,0.0012437810945273853,2,1,train
DGS,BLR,1,0,0.07388881843304973,2,0,train
DGS,BLR,1,2,0.14320987654320982,3,7,train
DGS,BLR,1,2,0.059332509270704555,3,6,train
DGS,BLR,1,0,0.09034653465346533,2,4,train
DGS,BLR,1,0,0.25521472392638034,2,5,train
DGS,BLR,1,0,0.054455445544554504,3,6,train
DGS,BLR,1,0,0.3933002481389578,2,7,train
DGS,BLR,1,0,0.5911330049261082,2,8,train
DGS,BLR,1,0,0.5191594561186651,2,9,train
DGS,BLR,1,0,0.6468401486988847,2,10,train
DGS,BLR,1,2,0.10124999999999997,3,5,train
DGS,BLR,1,1,0.07390602923595624,2,0,train
DGS,BLR,1,1,0.0,2,1,train
DGS,BLR,1,0,0.49445129469790383,2,6,train
DGS,BLR,1,2,0.33623910336239105,3,4,train
DGS,BLR,1,1,0.27050183598531213,3,3,train
DGS,BLR,1,2,0.4038929440389294,3,2,train
DGS,BLR,1,0,0.10643564356435642,3,7,train
DGS,BLR,1,0,0.2570725707257072,3,8,train
DGS,BLR,1,0,0.009950248756218858,3,9,train
DGS,BLR,1,0,0.25310173697270466,3,10,train
DGS,BLR,1,1,0.3119830901557589,3,0,train
DGS,BLR,1,1,0.2832929782082324,3,1,train
DGS,BLR,1,1,0.4022140221402214,3,2,train
DGS,BLR,1,2,0.26724137931034486,3,3,train
DGS,BLR,1,1,0.2700729927007299,2,2,train
DGS,BLR,1,1,0.07425742574257423,3,5,train
DGS,BLR,1,1,0.06905055487053025,3,6,train
DGS,BLR,1,1,0.14268142681426813,3,7,train
DGS,BLR,1,1,0.2475000000000001,3,8,train
DGS,BLR,1,1,0.02988792029887921,3,9,train
DGS,BLR,1,2,0.3119813611318877,3,0,train
DGS,BLR,1,2,0.2815177478580171,3,1,train
DGS,BLR,1,1,0.3722358722358722,3,4,train
DGS,BLR,1,1,0.08074534161490687,2,3,train
DGS,BLR,1,1,0.587360594795539,2,9,train
DGS,BLR,1,1,0.2503097893432465,2,5,train
DGS,BLR,1,2,0.06821446063110392,0,0,train
DGS,BLR,1,1,0.001242236024844745,0,9,train
DGS,BLR,1,1,0.001242236024844745,0,8,train
DGS,BLR,1,1,0.002481389578163795,0,7,train
DGS,BLR,1,1,0.0,0,6,train
DGS,BLR,1,1,0.001242236024844745,0,5,train
DGS,BLR,1,1,0.0024875621890547706,0,4,train
DGS,BLR,1,1,0.002481389578163795,0,3,train
DGS,BLR,1,1,0.001242236024844745,0,2,train
DGS,BLR,1,2,0.0012453300124533053,0,1,train
DGS,BLR,1,1,0.0012437810945273853,0,1,train
DGS,BLR,1,0,0.001242236024844745,0,10,train
DGS,BLR,1,0,0.001242236024844745,0,9,train
DGS,BLR,1,0,0.0,0,8,train
DGS,BLR,1,0,0.001242236024844745,0,7,train
DGS,BLR,1,0,0.06822656392728978,0,0,train
DGS,BLR,1,0,0.0,0,1,train
DGS,BLR,1,0,0.002481389578163795,0,2,train
DGS,BLR,1,0,0.0,0,3,train
DGS,BLR,1,0,0.003726708074534124,0,4,train
DGS,BLR,1,1,0.06822048972388606,0,0,train
DGS,BLR,1,2,0.001242236024844745,0,2,train
DGS,BLR,1,2,0.001242236024844745,0,3,train
DGS,BLR,1,2,0.0024875621890547706,0,4,train
DGS,BLR,1,1,0.5290482076637825,2,6,train
DGS,BLR,1,1,0.40987654320987654,2,7,train
DGS,BLR,1,1,0.4252163164400493,2,8,train
DGS,BLR,1,0,0.002481389578163795,0,5,train
DGS,BLR,1,2,0.07392341008533442,2,0,train
DGS,BLR,1,2,0.0012453300124533053,2,1,train
DGS,BLR,1,2,0.2677261613691932,2,2,train
DGS,BLR,1,2,0.0839506172839506,2,3,train
DGS,BLR,1,2,0.07588739290085679,2,4,train
DGS,BLR,1,2,0.24785276073619641,2,5,train
DGS,BLR,1,2,0.504950495049505,2,6,train
DGS,BLR,1,2,0.3863080684596577,2,7,train
DGS,BLR,1,2,0.42322097378277157,2,8,train
DGS,BLR,1,2,0.5836431226765799,2,9,train
DGS,BLR,1,2,0.21366459627329193,3,8,train
DGS,BLR,1,2,0.05210918114143926,3,9,train
DGS,BLR,1,2,0.0,0,9,train
DGS,BLR,1,2,0.002481389578163795,0,8,train
DGS,BLR,1,2,0.001242236024844745,0,7,train
DGS,BLR,1,2,0.001242236024844745,0,6,train
DGS,BLR,1,2,0.001242236024844745,0,5,train
DGS,BLR,1,1,0.06343283582089554,2,4,train
DGS,BLR,1,0,0.04213135068153651,3,5,train
