dataset,algorithm,platformId,runId,memoryUsage,MemTotal,MemFree,node,timeIndex,phase
DGS,BKM,0,1,0.7855763952642584,65451544,14034356,2,8,train
DGS,BKM,0,2,0.7902037249769952,65451572,13731496,0,12,train
DGS,BKM,0,2,0.79199613417994,65451572,13614180,0,13,train
DGS,BKM,0,2,0.7926011005511067,65451572,13574584,0,14,train
DGS,BKM,0,2,0.7949915702559444,65451572,13418124,0,15,train
DGS,BKM,0,2,0.7956220822320356,65451572,13376856,0,16,train
DGS,BKM,0,2,0.7957510325344057,65451572,13368416,0,17,train
DGS,BKM,0,2,0.80321490964369,65451544,12879888,2,17,train
DGS,BKM,0,2,0.8023800935849581,65451544,12934528,2,16,train
DGS,BKM,0,2,0.8017072905109771,65451544,12978564,2,15,train
DGS,BKM,0,2,0.8014571512629252,65451544,12994936,2,14,train
DGS,BKM,0,2,0.7973203504565148,65451544,13265696,2,13,train
DGS,BKM,0,2,0.7919822334519717,65451544,13615084,2,12,train
DGS,BKM,0,2,0.790552717900742,65451544,13708648,2,11,train
DGS,BKM,0,2,0.7858159618052708,65451544,14018676,2,10,train
DGS,BKM,0,2,0.7857271021750075,65451544,14024492,2,9,train
DGS,BKM,0,2,0.7897464097577366,65451572,13761428,0,11,train
DGS,BKM,0,2,0.7882976439435252,65451572,13856252,0,10,train
DGS,BKM,0,2,0.7861766864820298,65451572,13995072,0,9,train
DGS,BKM,0,2,0.7860074621278768,65451572,14006148,0,8,train
DGS,BKM,0,1,0.7862920695014017,65451572,13987520,0,9,train
DGS,BKM,0,1,0.7867183999797591,65451572,13959616,0,10,train
DGS,BKM,0,1,0.7898854438515243,65451572,13752328,0,11,train
DGS,BKM,0,1,0.7904977438891766,65451572,13712252,0,12,train
DGS,BKM,0,1,0.7926344076197284,65451572,13572404,0,13,train
DGS,BKM,0,1,0.7932888151257849,65451572,13529572,0,14,train
DGS,BKM,0,1,0.7961281663334229,65451572,13343732,0,15,train
DGS,BKM,0,2,0.7856046910062198,65451544,14032504,2,8,train
DGS,BKM,0,1,0.7968697833567695,65451572,13295192,0,16,train
DGS,BKM,0,2,0.7744460591412533,65451572,14762860,0,1,train
DGS,BKM,0,2,0.7788156409749791,65451572,14476864,0,2,train
DGS,BKM,0,2,0.7793987285744642,65451572,14438700,0,3,train
DGS,BKM,0,2,0.7793789887888407,65451572,14439992,0,4,train
DGS,BKM,0,2,0.7793781331944174,65451572,14440048,0,5,train
DGS,BKM,0,2,0.7827135458259123,65451572,14221740,0,6,train
DGS,BKM,0,2,0.7843414975579196,65451572,14115188,0,7,train
DGS,BKM,0,2,0.7744479536717621,65451572,14762736,0,0,train
DGS,BKM,0,2,0.7840514808940183,65451544,14134164,2,7,train
DGS,BKM,0,2,0.7797773571239206,65451544,14413912,2,5,train
DGS,BKM,0,2,0.7760841822157778,65451544,14655636,2,4,train
DGS,BKM,0,0,0.8019933036262674,65451544,12959844,2,17,train
DGS,BKM,0,0,0.8019697136556473,65451544,12961388,2,16,train
DGS,BKM,0,0,0.8014540344533354,65451544,12995140,2,15,train
DGS,BKM,0,0,0.8012920214685845,65451544,13005744,2,14,train
DGS,BKM,0,0,0.7987964959237631,65451544,13169080,2,13,train
DGS,BKM,0,0,0.791659857558135,65451544,13636184,2,12,train
DGS,BKM,0,0,0.7915560861329719,65451544,13642976,2,11,train
DGS,BKM,0,1,0.7699484064119251,65451544,15057232,2,0,train
DGS,BKM,0,0,0.7847993318538062,65451544,14085216,2,10,train
DGS,BKM,0,0,0.7845375809621847,65451544,14102348,2,8,train
DGS,BKM,0,0,0.7803111260446354,65451544,14378976,2,7,train
DGS,BKM,0,0,0.7792385768622968,65451544,14449176,2,6,train
DGS,BKM,0,0,0.7760038174194943,65451544,14660896,2,5,train
DGS,BKM,0,0,0.7760152457213232,65451544,14660148,2,4,train
DGS,BKM,0,0,0.7759964837498715,65451544,14661376,2,3,train
DGS,BKM,0,0,0.7748898941177003,65451544,14733804,2,2,train
DGS,BKM,0,0,0.7847839922615119,65451544,14086220,2,9,train
DGS,BKM,0,1,0.78615382988815,65451572,13996568,0,8,train
DGS,BKM,0,1,0.7699473063614817,65451544,15057304,2,1,train
DGS,BKM,0,1,0.7757408442496024,65451544,14678108,2,3,train
DGS,BKM,0,2,0.776016040202199,65451544,14660096,2,3,train
DGS,BKM,0,2,0.7754021509408549,65451544,14700276,2,2,train
DGS,BKM,0,2,0.7702153519861961,65451544,15039760,2,1,train
DGS,BKM,0,2,0.770208568341795,65451544,15040204,2,0,train
DGS,BKM,0,1,0.8015950853657479,65451544,12985908,2,16,train
DGS,BKM,0,1,0.801345312801177,65451544,13002256,2,15,train
DGS,BKM,0,1,0.7995448357948591,65451544,13120100,2,14,train
DGS,BKM,0,1,0.7751454725040559,65451544,14717076,2,2,train
DGS,BKM,0,1,0.7969116817167827,65451544,13292444,2,13,train
DGS,BKM,0,1,0.7906948688635977,65451544,13699344,2,11,train
DGS,BKM,0,1,0.7857703097118687,65451544,14021664,2,10,train
DGS,BKM,0,1,0.7856895171181906,65451544,14026952,2,9,train
DGS,BKM,0,1,0.7840354079347617,65451544,14135216,2,7,train
DGS,BKM,0,1,0.7807823143179021,65451544,14348136,2,6,train
